            * c:\users\jagad\esim-workspace\dflipflop\dflipflop.cir
            Transient Analysis  Wed Mar 09 20:19:27  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
126	1.482146e+002	-4.38140e-012	-3.64739e-012	
127	1.500000e+002	4.364549e-012	3.656768e-012	
128	1.501000e+002	-2.50318e-010	-1.86346e-010	
129	1.503000e+002	-8.29804e-010	-6.59237e-010	
130	1.506516e+002	-4.32849e-010	-1.85236e-010	
131	1.509908e+002	-8.46467e-010	-6.58550e-010	
132	1.510000e+002	-4.33518e-010	-1.85137e-010	
133	1.510144e+002	-6.97439e-012	-1.25031e-014	
134	1.510433e+002	-6.94412e-012	1.031092e-014	
135	1.510930e+002	-6.96388e-012	-1.03103e-014	
136	1.511926e+002	-6.93168e-012	1.031002e-014	
137	1.513918e+002	-6.93889e-012	-1.03099e-014	
138	1.517901e+002	-6.88201e-012	1.030979e-014	
139	1.525868e+002	-6.84041e-012	-1.03098e-014	
140	1.541801e+002	-6.68707e-012	1.030973e-014	
141	1.560000e+002	-6.56623e-012	-1.03097e-014	
142	1.561000e+002	6.267665e-010	4.218168e-010	
143	1.563000e+002	6.276084e-010	4.219668e-010	
144	1.567000e+002	5.519836e-010	4.224407e-010	
145	1.570000e+002	6.374930e-010	2.468499e-010	
146	1.570198e+002	1.135245e-010	4.958498e-011	
147	1.570594e+002	1.588161e-011	6.055713e-012	
148	1.571387e+002	1.635125e-011	5.446209e-012	
149	1.572971e+002	7.078718e-013	-3.07767e-012	
150	1.575556e+002	7.624723e-012	3.503430e-012	
151	1.580725e+002	-4.77648e-012	-3.48427e-012	
152	1.591063e+002	4.659287e-012	3.514695e-012	
153	1.611739e+002	-4.61839e-012	-3.52909e-012	
154	1.638196e+002	4.591198e-012	3.539836e-012	
155	1.664654e+002	-4.56715e-012	-3.55017e-012	
156	1.691112e+002	4.545495e-012	3.560092e-012	
157	1.717569e+002	-4.52577e-012	-3.56962e-012	
158	1.744027e+002	4.507550e-012	3.578779e-012	
159	1.770485e+002	-4.49059e-012	-3.58758e-012	
160	1.796942e+002	4.474621e-012	3.596049e-012	
161	1.823400e+002	-4.45953e-012	-3.60420e-012	
162	1.849857e+002	4.445135e-012	3.612054e-012	
163	1.876315e+002	-4.43139e-012	-3.61962e-012	
164	1.902773e+002	4.418185e-012	3.626932e-012	
165	1.929230e+002	-4.40549e-012	-3.63399e-012	
166	1.955688e+002	4.393233e-012	3.640803e-012	
167	1.982146e+002	-4.38141e-012	-3.64739e-012	
168	2.000000e+002	4.364554e-012	3.656767e-012	
